qid	ngramtype	gram	field	featurename	featurevalue
INEX_LD-2012377	bigram	war i	outgoingentitynames	cf	-8.997283891363612
INEX_LD-2012379	unigram	pair	names	cf	-10.62037403777428
INEX_LD-2012379	unigram	pair	attributes	cf	-9.406678093416204
INEX_LD-2012379	unigram	pair	similarentitynames	cf	-10.386687628210064
INEX_LD-2012379	unigram	pair	categories	cf	-10.791396272046427
INEX_LD-2012379	unigram	pair	outgoingentitynames	cf	-13.675879101274383
INEX_LD-2012379	unigram	city	names	cf	-6.537174686657178
INEX_LD-2012379	unigram	city	attributes	cf	-6.097028283134881
INEX_LD-2012379	unigram	city	similarentitynames	cf	-6.386596611852248
INEX_LD-2012379	unigram	city	categories	cf	-5.881129936669686
INEX_LD-2012379	unigram	city	outgoingentitynames	cf	-4.2558129721090925
INEX_LD-2012379	unigram	language	names	cf	-7.232396994282979
INEX_LD-2012379	unigram	language	attributes	cf	-6.993760009500658
INEX_LD-2012379	unigram	language	similarentitynames	cf	-7.051639924327726
INEX_LD-2012379	unigram	language	categories	cf	-5.845801104558655
INEX_LD-2012379	unigram	language	outgoingentitynames	cf	-6.526213821103959
INEX_LD-2012379	unigram	longitude	names	cf	-11.443629903681245
INEX_LD-2012379	unigram	longitude	attributes	cf	-8.71831550723541
INEX_LD-2012379	unigram	longitude	similarentitynames	cf	-10.723506545368636
INEX_LD-2012379	unigram	longitude	categories	cf	-11.48939783107117
INEX_LD-2012379	unigram	longitude	outgoingentitynames	cf	-17.26493822010611
INEX_LD-2012379	unigram	different	names	cf	-10.988543361138747
INEX_LD-2012379	unigram	different	attributes	cf	-7.997883317756264
INEX_LD-2012379	unigram	different	similarentitynames	cf	-11.060950127379481
INEX_LD-2012379	unigram	different	categories	cf	-13.89707313292318
INEX_LD-2012379	unigram	different	outgoingentitynames	cf	-11.843518656424088
INEX_LD-2012379	unigram	country	names	cf	-7.560962987557106
INEX_LD-2012379	unigram	country	attributes	cf	-6.315220155452037
INEX_LD-2012379	unigram	country	similarentitynames	cf	-8.232148260299148
INEX_LD-2012379	unigram	country	categories	cf	-6.8075369838323345
INEX_LD-2012379	unigram	country	outgoingentitynames	cf	-5.948288013588946
INEX_LD-2012379	bigram	pair city	names	cf	-Infinity
INEX_LD-2012379	bigram	pair city	attributes	cf	-18.068635189265034
INEX_LD-2012379	bigram	pair city	similarentitynames	cf	-Infinity
INEX_LD-2012379	bigram	pair city	categories	cf	-Infinity
INEX_LD-2012379	bigram	pair city	outgoingentitynames	cf	-Infinity
INEX_LD-2012379	bigram	city language	names	cf	-16.429517028088306
INEX_LD-2012379	bigram	city language	attributes	cf	-15.701511575133416
INEX_LD-2012379	bigram	city language	similarentitynames	cf	-Infinity
INEX_LD-2012379	bigram	city language	categories	cf	-16.81484386500746
INEX_LD-2012379	bigram	city language	outgoingentitynames	cf	-15.377868571073728
INEX_LD-2012379	bigram	language longitude	names	cf	-Infinity
INEX_LD-2012379	bigram	language longitude	attributes	cf	-18.761782369824978
INEX_LD-2012379	bigram	language longitude	similarentitynames	cf	-Infinity
INEX_LD-2012379	bigram	language longitude	categories	cf	-Infinity
INEX_LD-2012379	bigram	language longitude	outgoingentitynames	cf	-Infinity
INEX_LD-2012379	bigram	longitude different	names	cf	-Infinity
INEX_LD-2012379	bigram	longitude different	attributes	cf	-19.16724747793314
INEX_LD-2012379	bigram	longitude different	similarentitynames	cf	-Infinity
INEX_LD-2012379	bigram	longitude different	categories	cf	-Infinity
INEX_LD-2012379	bigram	longitude different	outgoingentitynames	cf	-Infinity
INEX_LD-2012379	bigram	different country	names	cf	-15.918691404322317
INEX_LD-2012379	bigram	different country	attributes	cf	-11.92480727290389
INEX_LD-2012379	bigram	different country	similarentitynames	cf	-15.358235533598272
INEX_LD-2012379	bigram	different country	categories	cf	-Infinity
INEX_LD-2012379	bigram	different country	outgoingentitynames	cf	-18.87437613254021
INEX_LD-2012381	unigram	movie	names	cf	-8.44199254823954
INEX_LD-2012381	unigram	movie	attributes	cf	-8.635564684753742
INEX_LD-2012381	unigram	movie	similarentitynames	cf	-7.919410924373102
INEX_LD-2012381	unigram	movie	categories	cf	-10.307566152622448
INEX_LD-2012381	unigram	movie	outgoingentitynames	cf	-11.308065117767745
INEX_LD-2012381	unigram	director	names	cf	-9.09323136806701
INEX_LD-2012381	unigram	director	attributes	cf	-7.1855222330530975
INEX_LD-2012381	unigram	director	similarentitynames	cf	-9.142627934842997
INEX_LD-2012381	unigram	director	categories	cf	-7.3609300602055585
INEX_LD-2012381	unigram	director	outgoingentitynames	cf	-7.445506416733978
INEX_LD-2012381	unigram	direct	names	cf	-8.378919944784466
INEX_LD-2012381	unigram	direct	attributes	cf	-7.655137345255972
INEX_LD-2012381	unigram	direct	similarentitynames	cf	-9.809159448703053
INEX_LD-2012381	unigram	direct	categories	cf	-7.114176538742632
INEX_LD-2012381	unigram	direct	outgoingentitynames	cf	-11.403013044353111
INEX_LD-2012381	unigram	block	names	cf	-9.27074366102598
INEX_LD-2012381	unigram	block	attributes	cf	-9.074069750342025
INEX_LD-2012381	unigram	block	similarentitynames	cf	-9.23519462870157
INEX_LD-2012381	unigram	block	categories	cf	-10.412097824469873
INEX_LD-2012381	unigram	block	outgoingentitynames	cf	-10.932369324050352
INEX_LD-2012381	unigram	buster	names	cf	-10.811534543235439
INEX_LD-2012381	unigram	buster	attributes	cf	-11.757505523852219
INEX_LD-2012381	unigram	buster	similarentitynames	cf	-10.479228681980453
INEX_LD-2012381	unigram	buster	categories	cf	-13.303298426176438
INEX_LD-2012381	unigram	buster	outgoingentitynames	cf	-11.14816348203268
INEX_LD-2012381	bigram	movie director	names	cf	-15.225544223762371
INEX_LD-2012381	bigram	movie director	attributes	cf	-13.369671123990582
INEX_LD-2012381	bigram	movie director	similarentitynames	cf	-14.441944801724118
INEX_LD-2012381	bigram	movie director	categories	cf	-Infinity
INEX_LD-2012381	bigram	movie director	outgoingentitynames	cf	-17.48808177142032
INEX_LD-2012381	bigram	director direct	names	cf	-Infinity
INEX_LD-2012381	bigram	director direct	attributes	cf	-13.20495430812544
INEX_LD-2012381	bigram	director direct	similarentitynames	cf	-15.645917606050054
INEX_LD-2012381	bigram	director direct	categories	cf	-Infinity
INEX_LD-2012381	bigram	director direct	outgoingentitynames	cf	-Infinity
INEX_LD-2012381	bigram	direct block	names	cf	-Infinity
INEX_LD-2012381	bigram	direct block	attributes	cf	-18.474100297373198
INEX_LD-2012381	bigram	direct block	similarentitynames	cf	-Infinity
INEX_LD-2012381	bigram	direct block	categories	cf	-Infinity
INEX_LD-2012381	bigram	direct block	outgoingentitynames	cf	-Infinity
INEX_LD-2012381	bigram	block buster	names	cf	-15.225544223762371
INEX_LD-2012381	bigram	block buster	attributes	cf	-15.655702039102122
INEX_LD-2012381	bigram	block buster	similarentitynames	cf	-15.358235533598272
INEX_LD-2012381	bigram	block buster	categories	cf	-Infinity
INEX_LD-2012381	bigram	block buster	outgoingentitynames	cf	-17.48808177142032
INEX_LD-2012383	unigram	famous	names	cf	-10.152873538746663
INEX_LD-2012383	unigram	famous	attributes	cf	-8.236223032307509
INEX_LD-2012383	unigram	famous	similarentitynames	cf	-9.657791960207586
INEX_LD-2012383	unigram	famous	categories	cf	-13.303298426176438
INEX_LD-2012383	unigram	famous	outgoingentitynames	cf	-10.640872992306216
INEX_LD-2012383	unigram	computer	names	cf	-8.40084451991756
INEX_LD-2012383	unigram	computer	attributes	cf	-8.353859568544873
INEX_LD-2012383	unigram	computer	similarentitynames	cf	-8.128034502228063
INEX_LD-2012383	unigram	computer	categories	cf	-7.7616837574189
INEX_LD-2012383	unigram	computer	outgoingentitynames	cf	-9.138952265051335
INEX_LD-2012383	unigram	scientist	names	cf	-9.678805498715857
INEX_LD-2012383	unigram	scientist	attributes	cf	-9.44966790572639
INEX_LD-2012383	unigram	scientist	similarentitynames	cf	-9.624894256700527
INEX_LD-2012383	unigram	scientist	categories	cf	-8.19068145259398
INEX_LD-2012383	unigram	scientist	outgoingentitynames	cf	-10.404274548657822
INEX_LD-2012383	unigram	disappear	names	cf	-12.275855888709787
INEX_LD-2012383	unigram	disappear	attributes	cf	-10.59169104321999
INEX_LD-2012383	unigram	disappear	similarentitynames	cf	-12.149410044583572
INEX_LD-2012383	unigram	disappear	categories	cf	-17.507991045567405
INEX_LD-2012383	unigram	disappear	outgoingentitynames	cf	-13.576058765992173
INEX_LD-2012383	unigram	sea	names	cf	-8.347732821153306
INEX_LD-2012383	unigram	sea	attributes	cf	-7.9611393354566236
INEX_LD-2012383	unigram	sea	similarentitynames	cf	-8.191776527903373
INEX_LD-2012383	unigram	sea	categories	cf	-8.736931130194117
INEX_LD-2012383	unigram	sea	outgoingentitynames	cf	-8.901036078105248
INEX_LD-2012383	bigram	famous computer	names	cf	-Infinity
INEX_LD-2012383	bigram	famous computer	attributes	cf	-16.426407454007943
INEX_LD-2012383	bigram	famous computer	similarentitynames	cf	-Infinity
INEX_LD-2012383	bigram	famous computer	categories	cf	-Infinity
INEX_LD-2012383	bigram	famous computer	outgoingentitynames	cf	-Infinity
INEX_LD-2012383	bigram	computer scientist	names	cf	-11.84795670773935
INEX_LD-2012383	bigram	computer scientist	attributes	cf	-11.9095398007731
INEX_LD-2012383	bigram	computer scientist	similarentitynames	cf	-11.774716595142163
INEX_LD-2012383	bigram	computer scientist	categories	cf	-9.94530979884552
INEX_LD-2012383	bigram	computer scientist	outgoingentitynames	cf	-12.905668572554843
INEX_LD-2012383	bigram	scientist disappear	names	cf	-Infinity
INEX_LD-2012383	bigram	scientist disappear	attributes	cf	-17.78095311681325
INEX_LD-2012383	bigram	scientist disappear	similarentitynames	cf	-Infinity
INEX_LD-2012383	bigram	scientist disappear	categories	cf	-Infinity
INEX_LD-2012383	bigram	scientist disappear	outgoingentitynames	cf	-Infinity
INEX_LD-2012383	bigram	disappear sea	names	cf	-Infinity
INEX_LD-2012383	bigram	disappear sea	attributes	cf	-16.970022900596923
INEX_LD-2012383	bigram	disappear sea	similarentitynames	cf	-Infinity
INEX_LD-2012383	bigram	disappear sea	categories	cf	-Infinity
INEX_LD-2012383	bigram	disappear sea	outgoingentitynames	cf	-Infinity
INEX_LD-2012385	unigram	famous	names	cf	-10.152873538746663
INEX_LD-2012385	unigram	famous	attributes	cf	-8.236223032307509
INEX_LD-2012385	unigram	famous	similarentitynames	cf	-9.657791960207586
INEX_LD-2012385	unigram	famous	categories	cf	-13.303298426176438
INEX_LD-2012385	unigram	famous	outgoingentitynames	cf	-10.640872992306216
INEX_LD-2012385	unigram	politician	names	cf	-7.551066076561971
INEX_LD-2012385	unigram	politician	attributes	cf	-7.786579931086121
INEX_LD-2012385	unigram	politician	similarentitynames	cf	-7.546363323673688
INEX_LD-2012385	unigram	politician	categories	cf	-6.397425514751927
INEX_LD-2012385	unigram	politician	outgoingentitynames	cf	-8.080428608164448
INEX_LD-2012385	unigram	vegetarian	names	cf	-11.96744768574089
INEX_LD-2012385	unigram	vegetarian	attributes	cf	-12.360418117540966
INEX_LD-2012385	unigram	vegetarian	similarentitynames	cf	-12.362503260044281
INEX_LD-2012385	unigram	vegetarian	categories	cf	-10.456135422611512
INEX_LD-2012385	unigram	vegetarian	outgoingentitynames	cf	-13.606517973476882
INEX_LD-2012385	bigram	famous politician	names	cf	-17.528129316756417
INEX_LD-2012385	bigram	famous politician	attributes	cf	-15.583728539477033
INEX_LD-2012385	bigram	famous politician	similarentitynames	cf	-16.744529894718163
INEX_LD-2012385	bigram	famous politician	categories	cf	-Infinity
INEX_LD-2012385	bigram	famous politician	outgoingentitynames	cf	-Infinity
INEX_LD-2012385	bigram	politician vegetarian	names	cf	-Infinity
INEX_LD-2012385	bigram	politician vegetarian	attributes	cf	-Infinity
INEX_LD-2012385	bigram	politician vegetarian	similarentitynames	cf	-Infinity
INEX_LD-2012385	bigram	politician vegetarian	categories	cf	-Infinity
INEX_LD-2012385	bigram	politician vegetarian	outgoingentitynames	cf	-Infinity
INEX_LD-2012387	unigram	famous	names	cf	-10.152873538746663
INEX_LD-2012387	unigram	famous	attributes	cf	-8.236223032307509
INEX_LD-2012387	unigram	famous	similarentitynames	cf	-9.657791960207586
INEX_LD-2012387	unigram	famous	categories	cf	-13.303298426176438
INEX_LD-2012387	unigram	famous	outgoingentitynames	cf	-10.640872992306216
INEX_LD-2012387	unigram	river	names	cf	-6.118765985502636
INEX_LD-2012387	unigram	river	attributes	cf	-6.843449576193564
INEX_LD-2012387	unigram	river	similarentitynames	cf	-6.145498037022368
INEX_LD-2012387	unigram	river	categories	cf	-6.4283284924153765
INEX_LD-2012387	unigram	river	outgoingentitynames	cf	-7.41435578656497
INEX_LD-2012387	unigram	confluence	names	cf	-13.467686306209998
INEX_LD-2012387	unigram	confluence	attributes	cf	-10.670359039857269
INEX_LD-2012387	unigram	confluence	similarentitynames	cf	-13.248022333251683
INEX_LD-2012387	unigram	confluence	categories	cf	-Infinity
INEX_LD-2012387	unigram	confluence	outgoingentitynames	cf	-15.090186498621948
INEX_LD-2012387	unigram	dam	names	cf	-8.554144390066675
INEX_LD-2012387	unigram	dam	attributes	cf	-9.246263877780263
INEX_LD-2012387	unigram	dam	similarentitynames	cf	-8.832839374009824
INEX_LD-2012387	unigram	dam	categories	cf	-9.348044389988857
INEX_LD-2012387	unigram	dam	outgoingentitynames	cf	-11.190512152283778
INEX_LD-2012387	unigram	construct	names	cf	-11.940880658356168
INEX_LD-2012387	unigram	construct	attributes	cf	-9.006060369941197
INEX_LD-2012387	unigram	construct	similarentitynames	cf	-12.071701060256256
INEX_LD-2012387	unigram	construct	categories	cf	-12.083041028086003
INEX_LD-2012387	unigram	construct	outgoingentitynames	cf	-13.744477417617135
INEX_LD-2012387	bigram	famous river	names	cf	-Infinity
INEX_LD-2012387	bigram	famous river	attributes	cf	-15.948371653064942
INEX_LD-2012387	bigram	famous river	similarentitynames	cf	-Infinity
INEX_LD-2012387	bigram	famous river	categories	cf	-Infinity
INEX_LD-2012387	bigram	famous river	outgoingentitynames	cf	-Infinity
INEX_LD-2012387	bigram	river confluence	names	cf	-16.834982136196473
INEX_LD-2012387	bigram	river confluence	attributes	cf	-13.554119371545072
INEX_LD-2012387	bigram	river confluence	similarentitynames	cf	-16.744529894718163
INEX_LD-2012387	bigram	river confluence	categories	cf	-Infinity
INEX_LD-2012387	bigram	river confluence	outgoingentitynames	cf	-17.26493822010611
INEX_LD-2012387	bigram	confluence dam	names	cf	-Infinity
INEX_LD-2012387	bigram	confluence dam	attributes	cf	-19.16724747793314
INEX_LD-2012387	bigram	confluence dam	similarentitynames	cf	-Infinity
INEX_LD-2012387	bigram	confluence dam	categories	cf	-Infinity
INEX_LD-2012387	bigram	confluence dam	outgoingentitynames	cf	-Infinity
INEX_LD-2012387	bigram	dam construct	names	cf	-Infinity
INEX_LD-2012387	bigram	dam construct	attributes	cf	-13.563285338559153
INEX_LD-2012387	bigram	dam construct	similarentitynames	cf	-Infinity
INEX_LD-2012387	bigram	dam construct	categories	cf	-Infinity
INEX_LD-2012387	bigram	dam construct	outgoingentitynames	cf	-Infinity
INEX_LD-2012389	unigram	frequent	names	cf	-12.76595538195866
INEX_LD-2012389	unigram	frequent	attributes	cf	-9.140083180703417
INEX_LD-2012389	unigram	frequent	similarentitynames	cf	-12.350080740045724
INEX_LD-2012389	unigram	frequent	categories	cf	-13.364856319175873
INEX_LD-2012389	unigram	frequent	outgoingentitynames	cf	-15.440388928055063
INEX_LD-2012389	unigram	visit	names	cf	-11.636485104930646
INEX_LD-2012389	unigram	visit	attributes	cf	-9.208206966276766
INEX_LD-2012389	unigram	visit	similarentitynames	cf	-11.620565915314904
INEX_LD-2012389	unigram	visit	categories	cf	-13.065339789077088
INEX_LD-2012389	unigram	visit	outgoingentitynames	cf	-12.831743298857827
INEX_LD-2012389	unigram	shark	names	cf	-9.776223983677808
INEX_LD-2012389	unigram	shark	attributes	cf	-10.502237911822686
INEX_LD-2012389	unigram	shark	similarentitynames	cf	-9.790845683847627
INEX_LD-2012389	unigram	shark	categories	cf	-10.273813865817557
INEX_LD-2012389	unigram	shark	outgoingentitynames	cf	-9.692229494934809
INEX_LD-2012389	unigram	gulf	names	cf	-9.740747290271717
INEX_LD-2012389	unigram	gulf	attributes	cf	-9.800117055192771
INEX_LD-2012389	unigram	gulf	similarentitynames	cf	-9.623277441473622
INEX_LD-2012389	unigram	gulf	categories	cf	-9.488378251167138
INEX_LD-2012389	unigram	gulf	outgoingentitynames	cf	-9.981077988322294
INEX_LD-2012389	unigram	indian	names	cf	-7.756004082417116
INEX_LD-2012389	unigram	indian	attributes	cf	-7.897164571942003
INEX_LD-2012389	unigram	indian	similarentitynames	cf	-7.862971406079186
INEX_LD-2012389	unigram	indian	categories	cf	-6.550191463259747
INEX_LD-2012389	unigram	indian	outgoingentitynames	cf	-8.278241524485818
INEX_LD-2012389	unigram	ocean	names	cf	-9.18267388859449
INEX_LD-2012389	unigram	ocean	attributes	cf	-8.962655832613594
INEX_LD-2012389	unigram	ocean	similarentitynames	cf	-9.142128559052344
INEX_LD-2012389	unigram	ocean	categories	cf	-8.884637658322777
INEX_LD-2012389	unigram	ocean	outgoingentitynames	cf	-9.343838096435565
INEX_LD-2012389	bigram	frequent visit	names	cf	-Infinity
INEX_LD-2012389	bigram	frequent visit	attributes	cf	-13.928149471045078
INEX_LD-2012389	bigram	frequent visit	similarentitynames	cf	-Infinity
INEX_LD-2012389	bigram	frequent visit	categories	cf	-Infinity
INEX_LD-2012389	bigram	frequent visit	outgoingentitynames	cf	-Infinity
INEX_LD-2012389	bigram	visit shark	names	cf	-Infinity
INEX_LD-2012389	bigram	visit shark	attributes	cf	-18.761782369824978
INEX_LD-2012389	bigram	visit shark	similarentitynames	cf	-Infinity
INEX_LD-2012389	bigram	visit shark	categories	cf	-Infinity
INEX_LD-2012389	bigram	visit shark	outgoingentitynames	cf	-Infinity
INEX_LD-2012389	bigram	shark gulf	names	cf	-Infinity
INEX_LD-2012389	bigram	shark gulf	attributes	cf	-19.16724747793314
INEX_LD-2012389	bigram	shark gulf	similarentitynames	cf	-Infinity
INEX_LD-2012389	bigram	shark gulf	categories	cf	-Infinity
INEX_LD-2012389	bigram	shark gulf	outgoingentitynames	cf	-Infinity
INEX_LD-2012389	bigram	gulf indian	names	cf	-16.429517028088306
INEX_LD-2012389	bigram	gulf indian	attributes	cf	-16.8646623849391
INEX_LD-2012389	bigram	gulf indian	similarentitynames	cf	-Infinity
INEX_LD-2012389	bigram	gulf indian	categories	cf	-15.023084395779405
INEX_LD-2012389	bigram	gulf indian	outgoingentitynames	cf	-16.571791039546163
INEX_LD-2012389	bigram	indian ocean	names	cf	-11.001634457185627
INEX_LD-2012389	bigram	indian ocean	attributes	cf	-11.090110839394688
