qid	ngramtype	gram	featurename	featurevalue
QALD2_te-8	unigram	himalayan	collectiontf	3.828641396489095
QALD2_te-8	unigram	mountain	collectiontf	10.444910274279497
QALD2_te-8	unigram	system	collectiontf	10.386469103072121
QALD2_te-8	unigram	extend	collectiontf	7.716015266642587
QALD2_te-8	bigram	country himalayan	collectiontf	-Infinity
QALD2_te-8	bigram	himalayan mountain	collectiontf	-Infinity
QALD2_te-8	bigram	mountain system	collectiontf	-Infinity
QALD2_te-8	bigram	system extend	collectiontf	-Infinity
QALD2_te-9	unigram	give	collectiontf	8.642768014324304
QALD2_te-9	unigram	list	collectiontf	12.520149539528866
QALD2_te-9	unigram	trumpet	collectiontf	7.949444420250626
QALD2_te-9	unigram	player	collectiontf	10.905331932762941
QALD2_te-9	unigram	bandleader	collectiontf	6.698268054115413
QALD2_te-9	bigram	give list	collectiontf	-Infinity
QALD2_te-9	bigram	list trumpet	collectiontf	-Infinity
QALD2_te-9	bigram	trumpet player	collectiontf	-Infinity
QALD2_te-9	bigram	player bandleader	collectiontf	0.0
QALD2_te-11	unigram	formula	collectiontf	8.183397369998433
QALD2_te-11	unigram	1	collectiontf	10.46820459264593
QALD2_te-11	unigram	race	collectiontf	9.923878242183862
QALD2_te-11	unigram	driver	collectiontf	7.930206206684683
QALD2_te-11	unigram	races	collectiontf	7.419979923661835
QALD2_te-11	bigram	formula 1	collectiontf	1.0986122886681098
QALD2_te-11	bigram	1 race	collectiontf	-Infinity
QALD2_te-11	bigram	race driver	collectiontf	0.0
QALD2_te-11	bigram	driver races	collectiontf	-Infinity
QALD2_te-12	unigram	give	collectiontf	8.642768014324304
QALD2_te-12	unigram	world	collectiontf	12.197526228728332
QALD2_te-12	unigram	heritage	collectiontf	8.326516830239528
QALD2_te-12	unigram	site	collectiontf	11.117613637416579
QALD2_te-12	unigram	designate	collectiontf	9.48402493478411
QALD2_te-12	unigram	past	collectiontf	9.437396260110308
QALD2_te-12	unigram	five	collectiontf	9.160204302482386
QALD2_te-12	unigram	years	collectiontf	10.018199209668024
QALD2_te-12	bigram	give world	collectiontf	1.0986122886681098
QALD2_te-12	bigram	world heritage	collectiontf	7.771910256435763
QALD2_te-12	bigram	heritage site	collectiontf	7.803435056952168
QALD2_te-12	bigram	site designate	collectiontf	-Infinity
QALD2_te-12	bigram	designate past	collectiontf	-Infinity
QALD2_te-12	bigram	past five	collectiontf	-Infinity
QALD2_te-12	bigram	five years	collectiontf	3.2188758248682006
QALD2_te-13	unigram	youngest	collectiontf	3.8918202981106265
QALD2_te-13	unigram	player	collectiontf	10.905331932762941
QALD2_te-13	unigram	premier	collectiontf	9.807912337613098
QALD2_te-13	unigram	league	collectiontf	11.858003423063298
QALD2_te-13	bigram	youngest player	collectiontf	-Infinity
QALD2_te-13	bigram	player premier	collectiontf	1.0986122886681098
QALD2_te-13	bigram	premier league	collectiontf	8.374938143835367
QALD2_te-14	unigram	give	collectiontf	8.642768014324304
QALD2_te-14	unigram	member	collectiontf	10.522988192927775
QALD2_te-14	unigram	prodigy	collectiontf	6.75110146893676
QALD2_te-14	bigram	give member	collectiontf	-Infinity
QALD2_te-14	bigram	member prodigy	collectiontf	0.0
QALD2_te-15	unigram	longest	collectiontf	5.003946305945459
QALD2_te-15	unigram	river	collectiontf	11.46002034597524
QALD2_te-15	bigram	longest river	collectiontf	-Infinity
QALD2_te-17	unigram	give	collectiontf	8.642768014324304
QALD2_te-17	unigram	car	collectiontf	9.395823592107716
QALD2_te-17	unigram	produce	collectiontf	4.897839799950911
QALD2_te-17	unigram	germany	collectiontf	12.511555342607462
QALD2_te-17	bigram	give car	collectiontf	-Infinity
QALD2_te-17	bigram	car produce	collectiontf	-Infinity
QALD2_te-17	bigram	produce germany	collectiontf	-Infinity
QALD2_te-19	unigram	give	collectiontf	8.642768014324304
QALD2_te-19	unigram	people	collectiontf	12.521248282290877
QALD2_te-19	unigram	born	collectiontf	9.84070748441342
QALD2_te-19	unigram	vienna	collectiontf	10.002518075999083
QALD2_te-19	unigram	die	collectiontf	10.823730464248712
QALD2_te-19	unigram	berlin	collectiontf	10.299979185845183
QALD2_te-19	bigram	give people	collectiontf	3.044522437723423
QALD2_te-19	bigram	people born	collectiontf	2.0794415416798357
QALD2_te-19	bigram	born vienna	collectiontf	2.302585092994046
QALD2_te-19	bigram	vienna die	collectiontf	-Infinity
QALD2_te-19	bigram	die berlin	collectiontf	-Infinity
QALD2_te-21	unigram	capital	collectiontf	12.118044388056427
QALD2_te-21	unigram	canada	collectiontf	12.751360563726237
QALD2_te-21	bigram	capital canada	collectiontf	8.273591798199632
QALD2_te-22	unigram	governor	collectiontf	9.393994374003915
QALD2_te-22	unigram	texas	collectiontf	12.000363723939207
QALD2_te-22	bigram	governor texas	collectiontf	4.543294782270004
QALD2_te-24	unigram	father	collectiontf	7.9208096792886
QALD2_te-24	unigram	queen	collectiontf	11.000548638711502
QALD2_te-24	unigram	elizabeth	collectiontf	10.36385111529173
QALD2_te-24	unigram	ii	collectiontf	11.219828759816949
QALD2_te-24	bigram	father queen	collectiontf	-Infinity
QALD2_te-24	bigram	queen elizabeth	collectiontf	6.821107472256465
QALD2_te-24	bigram	elizabeth ii	collectiontf	7.05444965813294
QALD2_te-25	unigram	us	collectiontf	10.894421827406049
QALD2_te-25	unigram	state	collectiontf	14.145744088551588
QALD2_te-25	unigram	admitted	collectiontf	-Infinity
QALD2_te-25	unigram	latest	collectiontf	4.663439094112067
QALD2_te-25	bigram	us state	collectiontf	10.07120295694072
QALD2_te-25	bigram	state admitted	collectiontf	-Infinity
QALD2_te-25	bigram	admitted latest	collectiontf	-Infinity
QALD2_te-27	unigram	sean	collectiontf	10.45207128190472
QALD2_te-27	unigram	parnell	collectiontf	7.22983877815125
QALD2_te-27	unigram	governor	collectiontf	9.393994374003915
QALD2_te-27	unigram	us	collectiontf	10.894421827406049
QALD2_te-27	unigram	state	collectiontf	14.145744088551588
QALD2_te-27	bigram	sean parnell	collectiontf	4.0943445622221
QALD2_te-27	bigram	parnell governor	collectiontf	-Infinity
QALD2_te-27	bigram	governor us	collectiontf	-Infinity
QALD2_te-27	bigram	us state	collectiontf	10.07120295694072
QALD2_te-28	unigram	give	collectiontf	8.642768014324304
QALD2_te-28	unigram	movies	collectiontf	6.8679744089702925
QALD2_te-28	unigram	direct	collectiontf	7.471363088187097
QALD2_te-28	unigram	francis	collectiontf	10.834883622185886
QALD2_te-28	unigram	ford	collectiontf	10.144078017454058
QALD2_te-28	unigram	coppola	collectiontf	7.856319571406588
QALD2_te-28	bigram	give movies	collectiontf	-Infinity
QALD2_te-28	bigram	movies direct	collectiontf	-Infinity
QALD2_te-28	bigram	direct francis	collectiontf	1.791759469228055
QALD2_te-28	bigram	francis ford	collectiontf	7.240649694255466
QALD2_te-28	bigram	ford coppola	collectiontf	6.593044534142437
QALD2_te-29	unigram	give	collectiontf	8.642768014324304
QALD2_te-29	unigram	actor	collectiontf	10.944170542073266
QALD2_te-29	unigram	star	collectiontf	12.420752480432188
QALD2_te-29	unigram	movies	collectiontf	6.8679744089702925
QALD2_te-29	unigram	direct	collectiontf	7.471363088187097
QALD2_te-29	unigram	star	collectiontf	12.420752480432188
QALD2_te-29	unigram	william	collectiontf	12.431262102551305
QALD2_te-29	unigram	shatner	collectiontf	7.020190708311925
QALD2_te-29	bigram	give actor	collectiontf	-Infinity
QALD2_te-29	bigram	actor star	collectiontf	8.004365564979574
QALD2_te-29	bigram	star movies	collectiontf	3.044522437723423
QALD2_te-29	bigram	movies direct	collectiontf	-Infinity
QALD2_te-29	bigram	direct star	collectiontf	-Infinity
QALD2_te-29	bigram	star william	collectiontf	7.290292882446597
QALD2_te-29	bigram	william shatner	collectiontf	6.434546518787453
QALD2_te-31	unigram	give	collectiontf	8.642768014324304
QALD2_te-31	unigram	current	collectiontf	9.776506090775339
QALD2_te-31	unigram	methodist	collectiontf	8.226840890408578
QALD2_te-31	unigram	national	collectiontf	12.230496929440697
QALD2_te-31	unigram	leader	collectiontf	10.636264016619267
QALD2_te-31	bigram	give current	collectiontf	-Infinity
QALD2_te-31	bigram	current methodist	collectiontf	-Infinity
QALD2_te-31	bigram	methodist national	collectiontf	-Infinity
QALD2_te-31	bigram	national leader	collectiontf	5.017279836814924
QALD2_te-33	unigram	give	collectiontf	8.642768014324304
QALD2_te-33	unigram	australia	collectiontf	12.235043896556526
QALD2_te-33	unigram	nonprofit	collectiontf	7.4570320891223805
QALD2_te-33	unigram	organization	collectiontf	10.00960278332483
QALD2_te-33	bigram	give australia	collectiontf	-Infinity
QALD2_te-33	bigram	australia nonprofit	collectiontf	1.0986122886681098
QALD2_te-33	bigram	nonprofit organization	collectiontf	7.452402451223638
QALD2_te-34	unigram	military	collectiontf	10.561396081003364
QALD2_te-34	unigram	conflict	collectiontf	9.035391569511642
QALD2_te-34	unigram	lawrence	collectiontf	10.783031309043167
QALD2_te-34	unigram	arabia	collectiontf	9.192278229157774
QALD2_te-34	unigram	participate	collectiontf	3.332204510175204
QALD2_te-34	bigram	military conflict	collectiontf	3.58351893845611
QALD2_te-34	bigram	conflict lawrence	collectiontf	-Infinity
QALD2_te-34	bigram	lawrence arabia	collectiontf	3.5553480614894135
QALD2_te-34	bigram	arabia participate	collectiontf	-Infinity
QALD2_te-35	unigram	develop	collectiontf	6.90875477931522
QALD2_te-35	unigram	skype	collectiontf	2.8903717578961645
QALD2_te-35	bigram	develop skype	collectiontf	-Infinity
QALD2_te-39	unigram	give	collectiontf	8.642768014324304
QALD2_te-39	unigram	company	collectiontf	11.908905733867178
QALD2_te-39	unigram	munich	collectiontf	9.86250929580757
QALD2_te-39	bigram	give company	collectiontf	-Infinity
QALD2_te-39	bigram	company munich	collectiontf	0.0
QALD2_te-40	unigram	list	collectiontf	12.520149539528866
QALD2_te-40	unigram	boardgame	collectiontf	-Infinity
QALD2_te-40	unigram	gmt	collectiontf	3.8501476017100584
QALD2_te-40	bigram	list boardgame	collectiontf	-Infinity
QALD2_te-40	bigram	boardgame gmt	collectiontf	-Infinity
QALD2_te-41	unigram	found	collectiontf	9.741262697441297
QALD2_te-41	unigram	intel	collectiontf	5.652489180268651
QALD2_te-41	bigram	found intel	collectiontf	-Infinity
QALD2_te-42	unigram	husband	collectiontf	5.771441123130016
QALD2_te-42	unigram	amanda	collectiontf	8.978408314628894
QALD2_te-42	unigram	palmer	collectiontf	9.33078652505205
QALD2_te-42	bigram	husband amanda	collectiontf	-Infinity
QALD2_te-42	bigram	amanda palmer	collectiontf	5.278114659230517
QALD2_te-43	unigram	give	collectiontf	8.642768014324304
QALD2_te-43	unigram	breed	collectiontf	8.00603417874901
QALD2_te-43	unigram	germany	collectiontf	12.511555342607462
QALD2_te-43	unigram	shepherd	collectiontf	8.008032846969307
QALD2_te-43	unigram	dog	collectiontf	8.470520783217808
QALD2_te-43	bigram	give breed	collectiontf	-Infinity
QALD2_te-43	bigram	breed germany	collectiontf	-Infinity
QALD2_te-43	bigram	germany shepherd	collectiontf	-Infinity
QALD2_te-43	bigram	shepherd dog	collectiontf	-Infinity
QALD2_te-44	unigram	city	collectiontf	14.618563160431117
QALD2_te-44	unigram	weser	collectiontf	6.810142450115136
QALD2_te-44	unigram	flow	collectiontf	6.248042874508429
QALD2_te-44	bigram	city weser	collectiontf	-Infinity
QALD2_te-44	bigram	weser flow	collectiontf	-Infinity
QALD2_te-45	unigram	country	collectiontf	12.926088118951263
QALD2_te-45	unigram	connected	collectiontf	4.143134726391533
QALD2_te-45	unigram	rhine	collectiontf	8.174702882469461
QALD2_te-45	bigram	country connected	collectiontf	-Infinity
QALD2_te-45	bigram	connected rhine	collectiontf	-Infinity
QALD2_te-46	unigram	professional	collectiontf	9.932317934204004
QALD2_te-46	unigram	surfer	collectiontf	6.371611847231857
QALD2_te-46	unigram	born	collectiontf	9.84070748441342
QALD2_te-46	unigram	philippines	collectiontf	11.058732190770712
QALD2_te-46	bigram	professional surfer	collectiontf	-Infinity
QALD2_te-46	bigram	surfer born	collectiontf	-Infinity
QALD2_te-46	bigram	born philippines	collectiontf	-Infinity
QALD2_te-48	unigram	uk	collectiontf	9.911852468867755
QALD2_te-48	unigram	city	collectiontf	14.618563160431117
QALD2_te-48	unigram	headquarters	collectiontf	9.888475432415625
QALD2_te-48	unigram	mi6	collectiontf	3.5553480614894135
QALD2_te-48	bigram	uk city	collectiontf	3.871201010907891
QALD2_te-48	bigram	city headquarters	collectiontf	5.84354441703136
QALD2_te-48	bigram	headquarters mi6	collectiontf	-Infinity
QALD2_te-49	unigram	weapon	collectiontf	8.069342366811636
QALD2_te-49	unigram	designer	collectiontf	9.263786347681808
QALD2_te-49	unigram	uzi	collectiontf	3.912023005428146
QALD2_te-49	unigram	develop	collectiontf	6.90875477931522
QALD2_te-49	bigram	weapon designer	collectiontf	2.302585092994046
QALD2_te-49	bigram	designer uzi	collectiontf	-Infinity
QALD2_te-49	bigram	uzi develop	collectiontf	-Infinity
QALD2_te-51	unigram	give	collectiontf	8.642768014324304
QALD2_te-51	unigram	frisian	collectiontf	5.062595033026967
QALD2_te-51	unigram	island	collectiontf	11.377769896943771
QALD2_te-51	unigram	belong	collectiontf	5.87493073085203
QALD2_te-51	unigram	netherlands	collectiontf	11.25285855955142
QALD2_te-51	bigram	give frisian	collectiontf	-Infinity
QALD2_te-51	bigram	frisian island	collectiontf	2.8903717578961645
QALD2_te-51	bigram	island belong	collectiontf	-Infinity
QALD2_te-51	bigram	belong netherlands	collectiontf	-Infinity
QALD2_te-53	unigram	ruling	collectiontf	4.02535169073515
QALD2_te-53	unigram	party	collectiontf	12.320962611404129
QALD2_te-53	unigram	lisbon	collectiontf	9.00146947994869
QALD2_te-53	bigram	ruling party	collectiontf	0.0
QALD2_te-53	bigram	party lisbon	collectiontf	0.6931471805599453
QALD2_te-55	unigram	greece	collectiontf	10.769684270598214
QALD2_te-55	unigram	goddesse	collectiontf	5.971261839790462
QALD2_te-55	unigram	dwelt	collectiontf	-Infinity
QALD2_te-55	unigram	mount	collectiontf	9.736547097780475
QALD2_te-55	unigram	olympus	collectiontf	4.709530201312334
QALD2_te-55	bigram	greece goddesse	collectiontf	3.1780538303479458
QALD2_te-55	bigram	goddesse dwelt	collectiontf	-Infinity
QALD2_te-55	bigram	dwelt mount	collectiontf	-Infinity
QALD2_te-55	bigram	mount olympus	collectiontf	3.6375861597263857
QALD2_te-57	unigram	give	collectiontf	8.642768014324304
QALD2_te-57	unigram	apollo	collectiontf	7.0967213784947605
QALD2_te-57	unigram	14	collectiontf	6.8679744089702925
QALD2_te-57	unigram	astronaut	collectiontf	6.434546518787453
QALD2_te-57	bigram	give apollo	collectiontf	-Infinity
QALD2_te-57	bigram	apollo 14	collectiontf	1.3862943611198906
QALD2_te-57	bigram	14 astronaut	collectiontf	-Infinity
QALD2_te-58	unigram	time	collectiontf	12.711343872152824
QALD2_te-58	unigram	zone	collectiontf	11.896955814580414
QALD2_te-58	unigram	salt	collectiontf	9.595466709088816
QALD2_te-58	unigram	lake	collectiontf	11.503571856043113
QALD2_te-58	unigram	city	collectiontf	14.618563160431117
QALD2_te-58	bigram	time zone	collectiontf	11.759590211325785
QALD2_te-58	bigram	zone salt	collectiontf	1.0986122886681098
QALD2_te-58	bigram	salt lake	collectiontf	9.329278296047697
QALD2_te-58	bigram	lake city	collectiontf	9.193194213141211
QALD2_te-59	unigram	us	collectiontf	10.894421827406049
QALD2_te-59	unigram	states	collectiontf	14.307209629843593
QALD2_te-59	unigram	timezone	collectiontf	11.970103446097184
QALD2_te-59	unigram	utah	collectiontf	10.540355344564857
QALD2_te-59	bigram	us states	collectiontf	6.061456918928017
QALD2_te-59	bigram	states timezone	collectiontf	9.690727406601606
QALD2_te-59	bigram	timezone utah	collectiontf	-Infinity
QALD2_te-60	unigram	give	collectiontf	8.642768014324304
QALD2_te-60	unigram	list	collectiontf	12.520149539528866
QALD2_te-60	unigram	lake	collectiontf	11.503571856043113
QALD2_te-60	unigram	denmark	collectiontf	10.822973175306803
QALD2_te-60	bigram	give list	collectiontf	-Infinity
QALD2_te-60	bigram	list lake	collectiontf	-Infinity
QALD2_te-60	bigram	lake denmark	collectiontf	-Infinity
QALD2_te-63	unigram	give	collectiontf	8.642768014324304
QALD2_te-63	unigram	argentina	collectiontf	11.54960448922872
QALD2_te-63	unigram	film	collectiontf	11.439644842775813
QALD2_te-63	bigram	give argentina	collectiontf	-Infinity
QALD2_te-63	bigram	argentina film	collectiontf	4.007333185232471
QALD2_te-64	unigram	give	collectiontf	8.642768014324304
QALD2_te-64	unigram	launch	collectiontf	6.161207321695077
QALD2_te-64	unigram	pad	collectiontf	5.37989735354046
QALD2_te-64	unigram	operate	collectiontf	7.872836175025724
QALD2_te-64	unigram	nasa	collectiontf	6.584791392385716
QALD2_te-64	bigram	give launch	collectiontf	-Infinity
QALD2_te-64	bigram	launch pad	collectiontf	3.8918202981106265
QALD2_te-64	bigram	pad operate	collectiontf	-Infinity
QALD2_te-64	bigram	operate nasa	collectiontf	-Infinity
QALD2_te-65	unigram	instrument	collectiontf	10.857035532765991
QALD2_te-65	unigram	john	collectiontf	13.123904189743088
QALD2_te-65	unigram	lennon	collectiontf	9.159468041602427
QALD2_te-65	unigram	play	collectiontf	10.224918665034282
QALD2_te-65	bigram	instrument john	collectiontf	2.0794415416798357
QALD2_te-65	bigram	john lennon	collectiontf	8.149890544402423
QALD2_te-65	bigram	lennon play	collectiontf	-Infinity
QALD2_te-66	unigram	ship	collectiontf	10.34631266940137
QALD2_te-66	unigram	call	collectiontf	8.678631537293768
QALD2_te-66	unigram	benjamin	collectiontf	10.451435535603869
QALD2_te-66	unigram	franklin	collectiontf	10.864369167738158
QALD2_te-66	bigram	ship call	collectiontf	-Infinity
QALD2_te-66	bigram	call benjamin	collectiontf	0.0
QALD2_te-66	bigram	benjamin franklin	collectiontf	6.723832440821209
QALD2_te-67	unigram	parent	collectiontf	6.284134161070802
QALD2_te-67	unigram	wife	collectiontf	6.003887067106539
QALD2_te-67	unigram	juan	collectiontf	10.413042369168673
QALD2_te-67	unigram	carlos	collectiontf	10.321868885910838
QALD2_te-67	unigram	i	collectiontf	11.80201404782235
QALD2_te-67	bigram	parent wife	collectiontf	-Infinity
QALD2_te-67	bigram	wife juan	collectiontf	-Infinity
QALD2_te-67	bigram	juan carlos	collectiontf	7.424761761823209
QALD2_te-67	bigram	carlos i	collectiontf	5.459585514144159
